"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"1","   18                         ","2018-09-05 13:08:46","FALSE","2","33","0","Environment","Rajasthan","India",FALSE
"2","      /    285                ","2018-09-05 13:08:21","FALSE","1","17","0","Environment","Rajasthan","India",FALSE
"3","RT @RooftopRays: We are encouraging people of Rajasthan to move towards clean energy one step at a time. We commissioned residential solar","2018-09-05 10:12:08","TRUE","1","0","2","Environment","Rajasthan","India",FALSE
"4","We are encouraging people of Rajasthan to move towards clean energy one step at a time. We commissioned residential  ","2018-09-05 10:02:41","FALSE","1","2","2","Environment","Rajasthan","India",FALSE
"5","RVUNL 2089 Helper Vacancy 2018 -  ","2018-09-05 09:47:13","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"6","RVUNL Recruitment 2018  2089 Helper IIVacancy @  ","2018-09-05 07:34:06","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"7","TILA International Moot Court Competition on Energy (TIMCCE), Scheduled on 02nd Oct - 2018 @ Banasthali Vidyapith,  ","2018-09-05 05:18:17","FALSE","0","0","-1","Environment","Rajasthan","India",FALSE
"8","RT @RGGupta9:              285       ","2018-09-04 18:04:48","TRUE","10","0","0","Environment","Rajasthan","India",FALSE
"9","HPCL to finalise 10 licensors this week for Rajasthan refinery HPCL is expanding the capacity at its flagship Mumba  ","2018-09-04 17:09:05","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"10","@sampitroda @RahulGandhi Have safe journey @RahulGandhi ,come with new positive energy because there was big  tough  ","2018-09-04 16:32:17","FALSE","0","0","3","Environment","Rajasthan","India",FALSE
"11","             285       ","2018-09-04 12:03:24","FALSE","10","109","0","Environment","Rajasthan","India",FALSE
"12","Energy Drinks Market To Witness Enhanced Growth Due To Rising Health Consciousness And Changing Food Preferences Ti  ","2018-09-04 09:51:08","FALSE","0","0","1","Environment","Rajasthan","India",FALSE
"13","@RGGupta9 sir aaj energy department ki website kese busy chal rhi h.
 ","2018-09-04 04:14:30","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"14","We give great thanks for this years monsoons, which came with much energy and filled the village naadis and taankas  ","2018-09-03 21:47:10","FALSE","0","0","1","Environment","Rajasthan","India",FALSE
"15","HPCL to finalise 10 licensors this week for Rajasthan refinery HPCL is expanding the capacity at its flagship Mumba  ","2018-09-03 21:30:09","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"16","A Story of Mishkin Energy Stone Game  ","2018-09-03 20:39:06","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"17","RT @s_kaushik13: @bbhavyabishnoi @BhajanGlobal Proud moment for you &amp; @bishnoikuldeep Golden opportunity to explore your talent &amp; share you","2018-09-03 07:55:05","TRUE","2","0","3","Environment","Rajasthan","India",FALSE
"18","RT @s_kaushik13: @bbhavyabishnoi @BhajanGlobal Proud moment for you &amp; @bishnoikuldeep Golden opportunity to explore your talent &amp; share you","2018-09-03 03:40:37","TRUE","2","0","3","Environment","Rajasthan","India",TRUE
"19","RT @firstpost: HPCL was taken over by upstream energy major ONGC this January for a tad over Rs 36,915 crore as part of the government's","2018-09-03 02:13:15","TRUE","2","0","0","Environment","Rajasthan","India",FALSE
"20","RT @firstpost: HPCL was taken over by upstream energy major ONGC this January for a tad over Rs 36,915 crore as part of the government's","2018-09-03 02:08:04","TRUE","2","0","0","Environment","Rajasthan","India",TRUE
"21","HPCL was taken over by upstream energy major ONGC this January for a tad over Rs 36,915 crore as part of the gove  ","2018-09-03 02:04:58","FALSE","2","6","0","Environment","Rajasthan","India",FALSE
"22","The company, taken over by upstream energy major ONGC this January for a tad over Rs 36,915 crore as part of the go  ","2018-09-02 21:35:44","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"23","@bbhavyabishnoi @BhajanGlobal Proud moment for you &amp; @bishnoikuldeep Golden opportunity to explore your talent &amp; sh  ","2018-09-02 18:44:44","FALSE","2","4","3","Environment","Rajasthan","India",FALSE
"24","HPCL to finalise 10 licensors this week for Rajasthan oil refinery
 ","2018-09-02 16:55:15","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"25","HPCL to finalise 10 licensors this week for Rajasthan refinery HPCL is expanding the capacity at its flagship Mumba  ","2018-09-02 15:21:27","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"26","HPCL to finalise 10 licensors this week for Rajasthan refinery HPCL is expanding the capacity at its flagship Mumba  ","2018-09-02 15:21:11","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"27","HPCL to finalise 10 licensors this week for Rajasthan refinery HPCL is expanding the capacity at its flagship Mumba  ","2018-09-02 15:20:11","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"28","HPCL to finalise 10 licensors this week for Rajasthan refinery HPCL is expanding the capacity at its flagship Mumba  ","2018-09-02 15:18:17","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"29","HPCL to finalise 10 licensors this week for Rajasthan refinery HPCL is expanding the capacity at its flagship Mumba  ","2018-09-02 15:18:11","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"30","HPCL to finalise 10 licensors this week for Rajasthan refinery HPCL is expanding the capacity at its flagship Mumba  ","2018-09-02 15:18:06","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"31","HPCL to finalise 10 licensors this week for Rajasthan refinery HPCL is expanding the capacity at its flagship Mumba  ","2018-09-02 15:17:40","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"32","HPCL to finalise 10 licensors this week for Rajasthan refinery HPCL is expanding the capacity at its flagship Mumba  ","2018-09-02 15:17:30","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"33","HPCL to finalise 10 licensors this week for Rajasthan refinery HPCL is expanding the capacity at its flagship Mumba  ","2018-09-02 15:17:21","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"34","ETEnergyworld | HPCL to finalise 10 licensors this week for Rajasthan oil refinery  ","2018-09-02 15:00:07","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"35","ETEnergyworld | HPCL to finalise 10 licensors this week for Rajasthan oil refinery  ","2018-09-02 15:00:03","FALSE","0","1","0","Environment","Rajasthan","India",TRUE
"36","HPCL to finalise 10 licensors this week for Rajasthan refinery  ","2018-09-02 12:07:36","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"37","HPCL to finalise 10 licensors this week for Rajasthan refinery - Economic Times  ","2018-09-02 09:26:03","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"38","HPCL to finalise 10 licensors this week for Rajasthan refinery ETIndustryNews  ","2018-09-02 08:46:16","FALSE","0","1","0","Environment","Rajasthan","India",FALSE
"39","HPCL to finalise 10 licensors this week for Rajasthan refinery  ","2018-09-02 08:46:16","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"40","HPCL to finalise 10 licensors this week for Rajasthan refinery | ETEnergy  ","2018-09-02 08:35:03","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"41","@PiyushGoyal  sir pls note connecting rail line bitween merta to pushkar 48 km can open important alternative route  ","2018-09-02 08:16:36","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"42","Rajasthan Energy Technical Helper II Post(RVVUNL) Recruitment 2018 l Raj...  ","2018-09-02 05:46:35","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"43","@zeerajasthan_ @NDTVNewsHindi @republic @aajtak @ZeeNews all channels you must investigate this result which is con  ","2018-09-02 03:06:42","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"44","RT @RGGupta9: Best Wishes to all nigam officer/official of nigam who are retiring today.congratulations to all who are given new responsibi","2018-09-02 01:08:05","TRUE","10","0","1","Environment","Rajasthan","India",FALSE
"45","@TechnicalGuruji @YouTubeIndia Hello sir.
I am from Nagaur Rajasthan. 
I want to know that. Aapke pass itni energy  ","2018-09-01 16:55:21","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"46","RVUNL Recruitment 2018  2089 Helper IIVacancy @  ","2018-09-01 09:02:26","FALSE","0","0","0","Environment","Rajasthan","India",TRUE
"47","                      ","2018-09-01 08:12:52","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"48"," ","2018-09-01 06:26:10","FALSE","2","49","0","Environment","Rajasthan","India",FALSE
"49","RT @RGGupta9:  ","2018-09-01 05:37:10","TRUE","7","0","0","Environment","Rajasthan","India",FALSE
"50","RT @RGGupta9:  ","2018-09-01 02:14:03","TRUE","7","0","0","Environment","Rajasthan","India",TRUE
"51","governmentjobs
Rajasthan Vidhut Energy Various Post Result 2018
Click on the link below to download the result.  ","2018-09-01 01:58:46","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"52","RT @RGGupta9:                  ","2018-09-01 01:19:42","TRUE","6","0","0","Environment","Rajasthan","India",FALSE
"53","RT @RGGupta9:                  ","2018-08-31 16:31:22","TRUE","6","0","0","Environment","Rajasthan","India",TRUE
"54","@madukar13 @RGGupta9 *Result for the post of Junior Assistant/ Commercial Assistant-II (Phase-I) has been declared.  ","2018-08-31 16:24:15","FALSE","0","1","0","Environment","Rajasthan","India",FALSE
"55","                 ","2018-08-31 16:06:25","FALSE","6","97","0","Environment","Rajasthan","India",FALSE
"56","Famous Song of Rajasthan .... 
When two energy bombs blasts together at same place .... always magic creates automa  ","2018-08-31 16:01:35","FALSE","0","1","2","Environment","Rajasthan","India",FALSE
"57"," ","2018-08-31 14:49:47","FALSE","7","111","0","Environment","Rajasthan","India",TRUE
"58","RT @RGGupta9:   2018-19      2,00,000              ","2018-08-31 14:36:02","TRUE","3","0","0","Environment","Rajasthan","India",FALSE
"59","  2018-19      2,00,000              ","2018-08-31 14:19:08","FALSE","3","61","0","Environment","Rajasthan","India",FALSE
"60","@RGGupta9  ","2018-08-31 13:52:58","FALSE","0","2","0","Environment","Rajasthan","India",FALSE
"61","RT @RGGupta9: Best Wishes to all nigam officer/official of nigam who are retiring today.congratulations to all who are given new responsibi","2018-08-31 13:06:10","TRUE","10","0","1","Environment","Rajasthan","India",TRUE
"62","RT @RGGupta9: Best Wishes to all nigam officer/official of nigam who are retiring today.congratulations to all who are given new responsibi","2018-08-31 12:50:16","TRUE","10","0","1","Environment","Rajasthan","India",TRUE
"63","RT @RGGupta9: Best Wishes to all nigam officer/official of nigam who are retiring today.congratulations to all who are given new responsibi","2018-08-31 12:39:19","TRUE","10","0","1","Environment","Rajasthan","India",TRUE
"64","Best Wishes to all nigam officer/official of nigam who are retiring today.congratulations to all who are given new  ","2018-08-31 12:10:04","FALSE","10","178","1","Environment","Rajasthan","India",FALSE
"65","09 DGM,Project Manager and Various Vacancy  EESL, Delhi: Energy.
 ","2018-08-31 11:42:59","FALSE","10","14","0","Environment","Rajasthan","India",FALSE
"66","@StartupOasisRaj  in collaboration with Dept. of Science and Technology, Govt. of Rajasthan and Bask Research Found  ","2018-08-31 05:57:55","FALSE","0","0","0","Environment","Rajasthan","India",FALSE
"67","A Perfect Energy Drink For Human
blacklion powerofblack mojitoenergydrink blacklionenergydrink energydrink  ","2018-08-31 05:25:31","FALSE","0","0","1","Environment","Rajasthan","India",FALSE
"68","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-31 03:04:08","TRUE","19","0","1","Environment","Rajasthan","India",FALSE
"69","RT @IndianOilcl: IndianOils alternative energy portfolio has grown to 202 MW as on date. This includes 168 MW of wind-power projects in Gu","2018-08-31 01:00:44","TRUE","8","0","0","Environment","Rajasthan","India",FALSE
"70","RT @TimBuckleyIEEFA: Rajasthan sets sights on reaching 7,500MW of installed solar by 2020, a target to overtake Karnataka and become India","2018-08-30 22:21:21","TRUE","19","0","1","Environment","Rajasthan","India",TRUE
"71","RT @StartupOasisRaj: Startup Oasis in collaboration with Department of Science and Technology, Government of Rajasthan launches Rural Ener","2018-08-30 16:56:16","TRUE","1","0","1","Environment","Rajasthan","India",FALSE
